request_id,submitted_at,service_id,channel_id,district_id,department_id,priority,status,resolved_at,resolution_hours,satisfaction_score,citizen_age_band
1002718,2024-09-17 21:42:00,10,2,104,1,High,Resolved,2024-09-18 00:54:00,3.2,3.0,55-64
1011378,22-Nov-2024 05:03,17,2,105,2,LOW,Resolved,2024-11-22 16:15:00,11.2,,35-44
1003974,2024-08-17 13:11:00,12,1,102,1,Medium,Resolved,2024-08-18 00:35:00,11.4,2.0,25-34
1006421,2024-11-05 09:17:00,10,1,104,1,Medium,Resolved,2024-11-06 05:41:00,20.4,,65+
1003671,11-Apr-2024 04:45,10,1,101,1, High ,Open,,8.6,,45-54
1007199,2024-08-04 14:19:00,12,2,100,1,Low,Open,,19.6,,25-34
1001166,27-Jul-2024 09:24,12,2,105,1,Medium,Resolved,2024-07-28 08:36:00,23.2,,25-34
1010912,2024-12-02 09:30:00,14,1,103,3,LOW,Resolved,2024-12-08 17:36:00,152.1,3.0,25-34
1005731,2024-11-09 19:23:00,17,2,102,2,Medium,Open,,16.7,,
1006102,2024-03-29 21:19:00,13,1,100,2,Medium,Resolved,2024-03-31 01:13:00,27.9,1.0,18-24
1005979,2024-03-28 13:18:00,18,4,102,5,Low,Resolved,2024-04-05 12:42:00,191.4,1.0,18-24
1011585,2024-12-24 13:54:00,13,5,102,2,High,Resolved,2024-12-26 10:06:00,44.2,3.0,55-64
1005208,2025-01-10 22:27:00,19,5,105,5,Low,Open,,126.8,,25-34
1002522,2024-04-06 23:29:00,11,3,100,1,High,Open,,24.6,,25-34
1011545,2024-01-19 21:05:00,11,3,102,1,MEDIUM,Resolved,2024-01-20 20:47:00,23.7,,25-34
1010228,2024-02-09 09:50:00,15,5,102,3,Medium,Resolved,2024-02-16 05:26:00,163.6,,Unknown
1000860,2024-03-06 16:27:00,15,2,101,3,Low,Resolved,2024-03-08 22:33:00,54.1,,35-44
1008151,14-Jun-2024 09:03,12,4,102,1,Low,Resolved,2024-06-17 08:51:00,71.8,,25-34
1002683,2024-11-21 23:11:00,18,1,105,5, Medium ,Resolved,2024-11-23 12:05:00,36.9,,25-34
1007024,01-Jun-2024 08:46,13,5,104,2,Low,Open,,117.2,,55-64
1011781,2024-06-10 00:53:00,15,5,102,3, Low ,Resolved,2024-06-15 03:35:00,122.7,,35-44
1008358,2024-08-19 16:01:00,11,3,104,1,Medium,Resolved,2024-08-21 01:43:00,33.7,4.0,25-34
1004294,13-Jan-2024 10:08,16,1,105,4, Low ,Resolved,2024-01-13 22:02:00,11.9,2.0,25-34
1003599,13-Aug-2024 10:28,11,2,105,1,Medium,Resolved,2024-08-15 13:58:00,51.5,,35-44
1002487,2024-03-07 13:25:00,10,5,102,1,Medium,Open,,27.3,,18-24
1007569,2024-06-11 12:09:00,12,2,103,1,Low,Resolved,2024-06-12 22:21:00,34.2,,18-24
1006634,2025-01-25 04:41:00,19,1,103,5,Medium,Resolved,2025-01-29 14:53:00,106.2,2.0,55-64
1008974,05-Jan-2024 18:43,10,2,101,1,Low,Resolved,2024-01-06 10:31:00,15.8,5.0,35-44
1009856,18-Feb-2025 08:02,19,4,105,5,High,Open,,61.6,,35-44
1002842,18-Sep-2024 12:56,14,3,102,3,MEDIUM,Resolved,2024-10-11 08:14:00,547.3,2.0,35-44
1006558,2024-03-30 09:21:00,13,2,103,2,Medium,Resolved,2024-04-02 22:45:00,85.4,,55-64
1011692,2024-03-08 13:37:00,12,2,103,1,MEDIUM,Resolved,2024-03-09 08:31:00,18.9,2.0,35-44
1009599,03-Jan-2024 12:39,18,2,105,5,HIGH,Resolved,2024-01-05 08:09:00,43.5,2.0,45-54
1001682,2024-10-06 05:04:00,19,5,102,5, LOW ,Resolved,2024-10-11 15:22:00,130.3,3.0,55-64
1000944,2024-11-07 16:05:00,10,1,102,1,Low,Resolved,2024-11-08 14:29:00,22.4,3.0,18-24
1011036,2024-07-01 22:28:00,11,1,102,1,Low,Resolved,2024-07-04 11:40:00,61.2,3.0,
1004830,27-Mar-2024 13:35,18,4,101,5,HIGH,Open,,29.9,,65+
1002666,2024-05-03 13:48:00,11,3,104,1,Low,Resolved,2024-05-05 04:24:00,38.6,3.0,45-54
1005982,23-Feb-2025 09:53,15,2,105,3,Medium,Resolved,2025-02-24 22:29:00,36.6,1.0,35-44
1008334,2024-05-22 23:46:00,19,5,104,5,Medium,Resolved,2024-05-25 12:10:00,60.4,4.0,25-34
1011845,2024-03-06 18:13:00,13,1,100,2,Medium,Resolved,2024-03-10 09:55:00,87.7,,35-44
1002664,2024-06-15 02:56:00,15,1,104,3,LOW,Resolved,2024-06-19 13:38:00,106.7,4.0,55-64
1004719,2024-10-13 14:59:00,13,2,104,2,LOW,Reopened,2024-10-16 03:41:00,60.7,5.0,45-54
1007849,09-Feb-2024 09:30,17,4,104,2,Medium,Resolved,2024-02-11 11:12:00,49.7,2.0,35-44
1002540,2024-02-19 06:17:00,17,1,103,2, Low ,Open,,17.7,,25-34
1011629,2025-02-03 10:46:00,15,2,105,3,Low,Resolved,2025-02-10 15:22:00,172.6,4.0,55-64
1004390,21-Oct-2024 08:28,12,3,104,1,Medium,Open,,21.9,,25-34
1003807,14-Aug-2024 18:39,12,1,102,1,Low,Resolved,2024-08-17 10:33:00,63.9,3.0,55-64
1010735,2024-02-18 03:43:00,18,2,101,5,Medium,Resolved,2024-02-24 00:07:00,140.4,3.0,18-24
1007322,2025-01-18 06:48:00,17,1,102,2,High,Resolved,2025-01-18 16:24:00,9.6,5.0,55-64
1006630,04-Sep-2024 10:25,11,2,102,1,Low,Resolved,2024-09-05 16:13:00,29.8,1.0,55-64
1007942,2024-07-19 03:59:00,16,3,101,4,Low,Open,,99999.0,,18-24
1008045,2024-03-05 20:06:00,16,2,105,4,Low,Resolved,2024-03-08 17:42:00,69.6,4.0,25-34
1004669,21-Apr-2024 04:26,11,2,102,1,High,Resolved,2024-04-21 21:02:00,16.6,3.0,25-34
1006849,04-Feb-2025 07:08,16,3,100,4,Medium,Resolved,2025-02-05 03:26:00,20.3,5.0,18-24
1004656,2025-02-08 17:36:00,10,1,102,1,High,Resolved,2025-02-09 01:24:00,7.8,3.0,65+
1007678,28-Jan-2025 15:12,12,1,103,1,Low,Resolved,2025-01-29 15:06:00,23.9,5.0,55-64
1009133,09-Feb-2024 09:02,11,1,105,1, High ,Resolved,2024-02-11 06:38:00,45.6,1.0,Unknown
1006494,2024-05-24 12:31:00,10,5,105,1,Medium,Resolved,2024-05-26 07:43:00,43.2,5.0,35-44
1007246,2024-09-12 06:16:00,13,2,104,2, Low ,Resolved,2024-09-16 03:46:00,93.5,1.0,Unknown
1003241,24-Jan-2024 16:42,10,2,100,1,Medium,Open,,22.0,,25-34
1011421,2024-07-28 20:10:00,10,1,103,1,High,Resolved,2024-07-29 21:52:00,25.7,3.0,55-64
1005026,2024-01-12 23:37:00,11,2,105,1,Medium,Resolved,2024-01-14 11:07:00,35.5,5.0,25-34
1008743,10-Nov-2024 04:57,16,1,102,4,High,Resolved,2024-11-11 12:15:00,31.3,3.0,55-64
1008041,2024-08-19 11:39:00,16,2,100,4,Medium,Resolved,2024-08-21 04:27:00,40.8,3.0,25-34
1010024,2024-06-19 03:42:00,19,2,102,5,Medium,Resolved,2024-06-21 23:42:00,68.0,3.0,45-54
1009820,06-Oct-2024 17:28,19,2,101,5, High ,Resolved,2024-10-08 03:34:00,34.1,,25-34
1003012,2024-05-05 04:31:00,10,1,103,1,Low,Resolved,2024-05-06 13:01:00,32.5,3.0,65+
1006989,2024-07-22 01:03:00,19,2,105,5,Medium,Resolved,2024-07-26 05:09:00,100.1,4.0,25-34
1004867,2024-11-23 16:10:00,12,3,105,1,Medium,Resolved,2024-11-25 00:28:00,32.3,,65+
1009636,07-Jul-2024 02:40,11,1,105,1,Low,Resolved,2024-07-09 01:34:00,46.9,4.0,18-24
1005621,2025-01-18 20:02:00,16,3,101,4,Medium,Resolved,2025-01-20 14:56:00,42.9,5.0,25-34
1004925,2024-07-23 03:47:00,12,4,102,1,LOW,Resolved,2024-07-25 15:35:00,59.8,3.0,18-24
1000041,14-May-2024 10:20,12,2,105,1,Medium,Resolved,2024-05-16 08:08:00,45.8,5.0,45-54
1007955,2024-02-29 05:41:00,12,1,103,1,Low,Resolved,2024-03-02 16:29:00,58.8,3.0,55-64
1003637,16-Jun-2024 02:48,15,2,101,3,Low,Resolved,2024-06-19 22:30:00,91.7,1.0,45-54
1006706,2024-04-24 00:16:00,18,3,105,5,Low,Resolved,2024-04-29 01:04:00,120.8,4.0,
1011771,23-Nov-2024 12:13,10,5,100,1,Medium,Resolved,2024-11-24 05:13:00,17.0,2.0,45-54
1004342,07-Oct-2024 20:53,14,3,105,3,Low,Open,,490.8,,35-44
1005784,05-Jun-2024 13:01,13,1,101,2,MEDIUM,Resolved,2024-06-09 23:37:00,106.6,,Unknown
1007873,30-May-2024 05:27,15,3,104,3,LOW,Open,,177.9,,35-44
1006203,14-Oct-2024 04:44,19,2,103,5,Medium,Open,,127.0,,35-44
1002203,2024-04-04 22:27:00,10,2,104,1,Low,Resolved,2024-04-06 20:09:00,45.7,,35-44
1004592,2024-03-08 08:54:00,11,1,105,1,HIGH,Resolved,2024-03-11 13:48:00,76.9,1.0,65+
1003902,09-Nov-2024 07:32,19,2,103,5,Low,Resolved,2024-11-14 06:50:00,119.3,3.0,25-34
1009103,2024-10-01 18:55:00,12,1,101,1,MEDIUM,Resolved,2024-10-02 13:01:00,18.1,,35-44
1000644,24-Jul-2024 05:04,11,1,100,1,High,Resolved,2024-07-25 23:40:00,42.6,5.0,55-64
1003607,24-Nov-2024 04:58,10,2,103,1,Low,Resolved,2024-11-25 12:22:00,31.4,5.0,35-44
1004109,08-Mar-2024 03:29,11,5,101,1,Low,Resolved,2024-03-10 22:23:00,66.9,5.0,45-54
1004965,05-Apr-2024 11:54,13,1,102,2, MEDIUM ,Open,,56.1,,25-34
1002181,17-Nov-2024 18:24,11,2,104,1,HIGH,Resolved,2024-11-18 14:24:00,20.0,,25-34
1011594,2024-09-30 10:33:00,13,2,102,2,MEDIUM,Resolved,2024-10-02 03:27:00,40.9,1.0,18-24
1009533,25-Jul-2024 04:05,15,3,103,3, Low ,Resolved,2024-08-05 11:17:00,271.2,,45-54
1002768,2025-01-31 03:35:00,12,2,101,1,Low,Resolved,2025-02-01 16:53:00,37.3,,
1005245,2024-11-10 11:34:00,14,3,103,3,Low,Resolved,2024-12-01 15:22:00,507.8,,18-24
1009017,02-Dec-2024 04:11,19,1,105,5,High,Resolved,2024-12-06 00:59:00,92.8,1.0,35-44
1008786,2025-02-07 21:28:00,11,1,101,1,MEDIUM,Resolved,2025-02-09 18:34:00,45.1,,18-24
1007759,29-Jul-2024 01:54,13,2,105,2,Low,Resolved,2024-08-02 22:24:00,116.5,2.0,65+
1002776,03-May-2024 06:44,18,4,105,5,Medium,Open,,58.8,,55-64
1008595,10-Mar-2024 21:25,12,5,101,1,Medium,Reopened,2024-03-11 20:01:00,22.6,,
1008125,26-Jul-2024 16:45,12,2,104,1,Low,Resolved,2024-07-27 19:57:00,27.2,4.0,25-34
1008268,11-Aug-2024 01:33,12,1,100,1,MEDIUM,Resolved,2024-08-11 17:33:00,16.0,2.0,55-64
1010158,2024-11-01 04:52:00,16,1,104,4,Medium,Resolved,2024-11-02 04:10:00,23.3,,25-34
1009592,2024-05-07 17:09:00,10,2,105,1,Medium,Resolved,2024-05-10 18:09:00,73.0,,45-54
1005813,03-May-2024 16:32,19,1,100,5,LOW,Resolved,2024-05-12 08:32:00,208.0,4.0,35-44
1010168,01-Feb-2024 19:01,19,2,101,5,High,Resolved,2024-02-02 13:19:00,18.3,,25-34
1006469,2024-03-21 21:42:00,14,4,105,3,Low,Resolved,2024-04-04 22:42:00,337.0,3.0,25-34
1004841,2024-04-19 02:26:00,18,2,104,5,Medium,Resolved,2024-04-22 19:26:00,89.0,,55-64
1009554,2024-11-15 20:38:00,10,3,100,1,Medium,Resolved,2024-11-16 19:14:00,22.6,4.0,45-54
1003927,2024-05-08 22:22:00,10,4,102,1,Low,Resolved,2024-05-10 11:34:00,37.2,1.0,45-54
1010664,23-Jun-2024 15:52,19,1,104,5,Low,Resolved,2024-06-27 06:40:00,86.8,,25-34
1004578,2024-02-13 11:01:00,18,3,100,5,High,Resolved,2024-02-16 01:43:00,62.7,,25-34
1010556,2024-05-07 03:17:00,15,3,103,3,Low,Resolved,2024-05-20 23:11:00,331.9,1.0,Unknown
1006745,2024-12-05 17:23:00,18,3,102,5,Medium,Resolved,2024-12-08 01:29:00,56.1,5.0,25-34
1011148,26-Feb-2025 19:00,16,5,102,4,Medium,Resolved,2025-02-28 09:18:00,38.3,,18-24
1006483,2024-07-21 13:00:00,16,1,105,4,Medium,Open,,20.8,,45-54
1007047,06-Feb-2024 06:52,17,3,101,2,Low,Resolved,2024-02-07 07:16:00,24.4,,35-44
1001474,2024-03-03 13:27:00,15,1,101,3,Low,Open,,161.9,,25-34
1002961,12-Nov-2024 11:50,12,1,104,1,Medium,Resolved,2024-11-13 04:26:00,-5.0,4.0,18-24
1007281,30-Jan-2025 11:02,10,1,100,1, Medium ,Open,,12.3,,65+
1004776,2024-07-04 01:21:00,15,1,100,3,Low,Resolved,2024-07-05 20:27:00,43.1,,25-34
1000779,2024-02-03 18:59:00,19,5,102,5,Medium,Resolved,2024-02-06 23:23:00,76.4,,18-24
1008554,2024-01-11 23:51:00,10,1,101,1,High,Resolved,2024-01-12 06:09:00,6.3,1.0,Unknown
1011054,2025-02-28 06:35:00,13,3,100,2,LOW,Resolved,2025-03-05 02:41:00,116.1,4.0,35-44
1004235,22-Feb-2024 01:26,11,1,105,1,Medium,Resolved,2024-02-22 19:56:00,18.5,2.0,18-24
1006313,2024-02-23 18:24:00,16,2,100,4, Medium ,Open,,24.1,,25-34
1009178,2024-03-14 03:38:00,17,1,103,2,Low,Resolved,2024-03-15 19:38:00,40.0,1.0,25-34
1004720,2024-04-17 03:22:00,14,4,102,3,Low,Resolved,2024-04-28 07:22:00,268.0,5.0,25-34
1002488,01-Jan-2024 10:55,10,2,103,1,Medium,Resolved,2024-01-02 00:49:00,13.9,4.0,25-34
1001993,11-May-2024 15:49,13,1,105,2,High,Resolved,2024-05-13 02:07:00,34.3,,18-24
1008701,12-Jan-2025 03:37,12,3,100,1,High,Resolved,2025-01-12 19:01:00,15.4,,25-34
1007876,06-Dec-2024 00:17,16,1,105,4,Medium,Resolved,2024-12-07 03:17:00,27.0,3.0,35-44
1001171,17-Aug-2024 19:15,15,2,102,3,Medium,Resolved,2024-08-21 03:33:00,80.3,5.0,25-34
1002616,2024-05-07 15:54:00,12,1,105,1,Medium,Reopened,2024-05-08 09:06:00,17.2,5.0,25-34
1010259,2024-07-18 19:29:00,14,1,101,3, Low ,Resolved,2024-07-31 22:05:00,314.6,,18-24
1010635,13-Jan-2025 23:04,14,2,101,3,2,Resolved,2025-01-23 13:34:00,230.5,3.0,18-24
1009161,2024-01-29 16:47:00,11,1,100,1,Low,Resolved,2024-02-02 01:41:00,80.9,4.0,35-44
1002413,2024-02-13 11:11:00,11,5,100,1,Low,Resolved,2024-02-15 00:53:00,37.7,3.0,35-44
1007187,2024-05-21 19:50:00,10,4,104,1,Low,Resolved,2024-05-24 16:32:00,68.7,5.0,18-24
1005274,2024-08-07 03:30:00,17,1,103,2,Medium,Resolved,2024-08-07 16:42:00,13.2,1.0,25-34
1000344,2025-01-14 20:38:00,16,2,104,4,HIGH,Resolved,2025-01-16 11:02:00,38.4,5.0,25-34
1009939,2024-11-09 13:42:00,11,5,105,1, Low ,Resolved,2024-11-11 22:24:00,56.7,3.0,25-34
1010650,2025-02-13 21:27:00,18,3,102,5,Medium,Resolved,2025-02-14 22:15:00,24.8,,25-34
1004542,2024-12-15 02:49:00,19,1,102,5,Low,Resolved,2024-12-17 05:37:00,50.8,5.0,45-54
1004454,2024-01-09 12:19:00,16,5,105,4,High,Resolved,2024-01-09 22:19:00,10.0,,18-24
1007317,2024-01-10 02:42:00,19,2,104,5,Medium,Resolved,2024-01-12 16:18:00,61.6,5.0,35-44
1000753,04-Jun-2024 08:43,11,2,105,1,Medium,Resolved,2024-06-06 15:07:00,54.4,2.0,18-24
1004200,21-Jan-2024 06:17,17,5,105,2,Low,Open,,39.8,,65+
1003569,2024-01-18 14:49:00,16,4,104,4,Medium,Open,,31.4,,45-54
1003730,2024-11-16 22:50:00,12,2,100,1,LOW,Resolved,2024-11-17 12:44:00,13.9,2.0,35-44
1009287,2024-10-18 07:24:00,19,3,103,5,Low,Resolved,2024-10-27 23:48:00,232.4,5.0,25-34
1008620,2024-09-24 03:48:00,12,1,102,1,High,Resolved,2024-09-24 23:24:00,19.6,3.0,35-44
1004964,2024-04-08 06:10:00,19,2,101,5,High,Resolved,2024-04-09 11:16:00,29.1,4.0,35-44
1011101,2025-01-11 12:42:00,12,2,100,1,LOW,Open,,22.1,,45-54
1006306,2024-12-10 04:28:00,17,3,101,2,High,Resolved,2024-12-11 18:22:00,37.9,,25-34
1004615,08-Feb-2024 03:40,13,1,101,2,Low,Resolved,2024-02-10 09:16:00,53.6,5.0,25-34
1002552,02-Jan-2024 01:48,11,3,104,1,Medium,Resolved,2024-01-03 14:12:00,36.4,2.0,18-24
1002641,2024-09-10 11:43:00,15,2,103,3,High,Resolved,2024-09-12 04:49:00,41.1,,65+
1000593,28-Nov-2024 02:02,11,5,104,1,Low,Resolved,2024-11-30 13:08:00,59.1,1.0,25-34
1005623,2024-06-17 00:53:00,18,4,104,5,Medium,Resolved,2024-06-20 05:41:00,76.8,1.0,45-54
1001844,2024-01-24 17:04:00,16,1,100,4,Low,Resolved,2024-01-27 22:22:00,77.3,3.0,35-44
1009384,2024-07-03 10:37:00,15,1,105,3, Medium ,Resolved,2024-07-05 16:43:00,54.1,2.0,45-54
1006959,21-Jan-2024 05:56,10,1,104,1,Low,Resolved,2024-01-22 23:26:00,41.5,3.0,35-44
1004624,2024-05-21 23:40:00,10,2,104,1,MEDIUM,Resolved,2024-05-22 16:16:00,16.6,5.0,35-44
1005905,22-Jan-2025 11:12,15,5,101,3,Low,Resolved,2025-01-26 03:24:00,88.2,2.0,25-34
1006070,2024-01-01 21:14:00,16,1,104,4,LOW,Resolved,2024-01-04 00:44:00,51.5,1.0,45-54
1010614,2024-08-07 11:30:00,18,1,102,5,Low,Resolved,2024-08-15 12:30:00,193.0,4.0,25-34
1002813,2025-02-19 12:14:00,10,1,101,1,Low,Resolved,2025-02-20 20:56:00,32.7,,35-44
1007982,22-Dec-2024 17:17,10,2,100,1,Low,Resolved,2024-12-23 18:53:00,25.6,2.0,35-44
1002490,2024-03-13 12:26:00,19,1,103,5,Low,Resolved,2024-03-18 02:50:00,110.4,3.0,65+
1011327,31-Oct-2024 07:16,19,1,104,5,Medium,Resolved,2024-11-02 08:16:00,49.0,,35-44
1011347,2024-03-27 06:13:00,11,2,105,1,Low,Resolved,2024-03-31 12:01:00,101.8,1.0,25-34
1008809,2024-10-31 23:51:00,11,1,100,1, MEDIUM ,Resolved,2024-11-02 16:33:00,40.7,4.0,25-34
1000255,2024-09-27 23:57:00,16,2,102,4,Medium,Resolved,2024-09-29 14:21:00,38.4,,
1010648,2024-01-13 05:36:00,10,1,102,1,Medium,Resolved,2024-01-13 20:48:00,15.2,4.0,25-34
1003810,25-Aug-2024 04:43,11,3,103,1,Low,Resolved,2024-08-29 22:13:00,113.5,5.0,25-34
1005273,2025-01-29 21:12:00,10,5,100,1,High,Resolved,2025-01-30 20:36:00,23.4,2.0,35-44
1003147,28-Apr-2024 16:49,15,1,102,3,High,Resolved,2024-04-30 03:25:00,34.6,,25-34
1005392,2024-11-11 13:42:00,19,1,104,5,High,Resolved,2024-11-12 21:24:00,31.7,3.0,25-34
1004679,12-Mar-2024 10:44,15,2,105,3,Low,Reopened,2024-03-17 05:38:00,114.9,5.0,35-44
1008817,13-May-2024 19:56,15,1,100,3,Low,Open,,62.2,,35-44
1011260,26-Jan-2025 06:09,12,2,101,1,Medium,Open,,14.1,,25-34
1002144,2024-12-14 22:50:00,18,2,100,5,Medium,Resolved,2024-12-17 16:38:00,65.8,1.0,45-54
1000606,2024-07-05 10:47:00,18,1,101,5,Low,Resolved,2024-07-10 08:47:00,118.0,1.0,55-64
1008416,2024-07-17 03:12:00,14,1,105,3,Low,Open,,684.4,,Unknown
1004445,27-Oct-2024 03:45,12,1,105,1,Medium,Resolved,2024-10-28 04:09:00,24.4,,35-44
1002024,22-Jan-2024 13:48,16,5,101,4,Medium,Open,,35.1,,45-54
1009576,2024-10-18 09:12:00,11,3,101,1,LOW,Resolved,2024-10-19 13:36:00,28.4,,35-44
1005634,2024-02-01 13:16:00,11,5,104,1,Low,Reopened,2024-02-04 14:22:00,73.1,5.0,25-34
1006773,2024-08-13 05:17:00,13,1,102,2,HIGH,Resolved,2024-08-14 08:59:00,27.7,,25-34
1001590,2024-10-08 22:14:00,13,1,104,2,High,Resolved,2024-10-09 18:14:00,20.0,,18-24
1002365,2024-06-04 10:17:00,19,1,104,5,Low,Resolved,2024-06-08 16:17:00,102.0,,25-34
1007884,2024-05-09 11:30:00,12,1,105,1,Low,Reopened,2024-05-11 05:42:00,42.2,3.0,18-24
1007712,2024-02-21 07:08:00,19,2,104,5,Medium,Resolved,2024-02-24 21:50:00,86.7,,25-34
1005048,2024-12-18 07:44:00,17,2,101,2,Low,Resolved,2024-12-19 05:38:00,21.9,,55-64
1001043,2024-09-10 00:08:00,17,1,100,2,Low,Resolved,2024-09-11 20:56:00,44.8,5.0,35-44
1010080,2024-01-31 23:54:00,12,3,105,1,Medium,Resolved,2024-02-01 22:06:00,22.2,,18-24
1006752,2024-02-23 09:59:00,10,3,103,1, Medium ,Resolved,2024-02-25 01:53:00,39.9,5.0,25-34
1008362,2024-08-25 22:15:00,12,3,100,1,Low,Open,,22.9,,25-34
1006803,14-Dec-2024 09:37,18,2,100,5,Low,Resolved,2024-12-17 15:49:00,78.2,,25-34
1010291,2024-11-19 07:23:00,16,2,101,4,Low,Open,,27.8,,35-44
1003951,08-Feb-2024 00:18,10,2,104,1,High,Resolved,2024-02-08 11:42:00,11.4,,55-64
1006635,2024-09-28 02:55:00,16,2,102,4,Low,Resolved,2024-09-30 07:55:00,53.0,1.0,25-34
1004585,28-Aug-2024 01:57,11,3,102,1,Low,Resolved,2024-09-02 09:57:00,128.0,,65+
1005383,2025-01-06 20:40:00,10,5,104,1,Low,Reopened,2025-01-08 14:04:00,41.4,5.0,25-34
1005138,06-Jan-2025 18:39,16,3,101,4,Medium,Resolved,2025-01-08 07:03:00,36.4,3.0,55-64
1004231,12-Mar-2024 20:36,11,1,102,1,Low,Resolved,2024-03-16 06:54:00,82.3,,45-54
1010526,2025-02-13 15:40:00,17,1,102,2,HIGH,Reopened,2025-02-14 23:40:00,32.0,1.0,35-44
1003932,2024-04-17 21:13:00,18,2,105,5,Medium,Resolved,2024-04-20 02:49:00,53.6,1.0,35-44
1006761,2025-01-04 11:06:00,11,1,101,1,High,Resolved,2025-01-04 23:42:00,12.6,3.0,25-34
1007268,2024-07-16 15:48:00,16,2,103,4,Low,Resolved,2024-07-17 16:12:00,24.4,3.0,35-44
1003191,2024-02-01 04:01:00,11,1,105,1, Medium ,Resolved,2024-02-05 20:01:00,112.0,1.0,25-34
1001711,2024-03-15 12:50:00,12,5,100,1,Medium,Open,,20.0,,45-54
1001861,2025-01-08 09:03:00,13,1,100,2,Medium,Resolved,2025-01-12 07:15:00,94.2,,25-34
1010186,2025-01-27 17:24:00,13,2,102,2,Medium,Resolved,2025-01-29 03:12:00,33.8,1.0,35-44
1001746,2024-04-21 10:43:00,17,5,103,2,High,Resolved,2024-04-22 02:19:00,15.6,,45-54
1000376,2024-05-13 20:22:00,18,3,105,5,Medium,Resolved,2024-05-15 10:22:00,38.0,5.0,55-64
1011614,2024-04-11 13:10:00,11,2,102,1,Medium,Resolved,2024-04-12 16:52:00,27.7,5.0,25-34
1010680,2024-03-29 15:12:00,18,1,100,5,LOW,Resolved,2024-03-31 09:42:00,42.5,,35-44
1009876,23-Feb-2024 09:45,19,1,104,5,Low,Resolved,2024-02-28 07:15:00,117.5,3.0,35-44
1009407,2024-08-05 00:32:00,15,1,104,3,Medium,Resolved,2024-08-09 08:14:00,103.7,4.0,45-54
1003699,2024-02-06 12:18:00,19,3,102,5,Medium,Resolved,2024-02-12 00:00:00,131.7,,45-54
1001162,14-Nov-2024 16:50,10,2,102,1,Medium,Resolved,2024-11-15 01:38:00,8.8,1.0,18-24
1003322,12-Aug-2024 20:51,12,3,103,1,Low,Resolved,2024-08-14 13:21:00,40.5,4.0,25-34
1005538,2024-11-22 14:24:00,14,2,103,3,Medium,Resolved,2024-11-26 20:06:00,101.7,5.0,25-34
1000908,15-Nov-2024 09:04,12,2,102,1,Medium,Resolved,2024-11-17 06:52:00,45.8,1.0,25-34
1000671,2024-12-10 18:26:00,17,2,100,2,Medium,Resolved,2024-12-11 07:44:00,13.3,,25-34
1002018,13-Apr-2024 13:00,16,2,102,4,LOW,Resolved,2024-04-16 21:12:00,80.2,1.0,45-54
1009606,2024-04-14 09:17:00,11,4,101,1,Medium,Resolved,2024-04-15 16:59:00,31.7,,25-34
1010035,2024-12-20 13:22:00,12,2,103,1,MEDIUM,Resolved,2024-12-21 12:10:00,22.8,,55-64
1011155,2024-05-28 15:10:00,12,2,104,1,HIGH,Resolved,2024-05-29 02:34:00,11.4,2.0,25-34
1006349,2024-01-31 10:13:00,13,1,105,2,Medium,Resolved,2024-02-02 18:37:00,56.4,2.0,45-54
1003401,2025-01-09 17:38:00,11,1,105,1,MEDIUM,Resolved,2025-01-11 05:14:00,35.6,1.0,Unknown
1011293,11-Jul-2024 02:49,10,1,104,1,Medium,Resolved,2024-07-11 22:07:00,19.3,1.0,35-44
1005596,19-Jun-2024 13:25,16,2,105,4,Low,Resolved,2024-06-20 23:49:00,34.4,,25-34
1004311,2024-09-21 08:02:00,10,5,104,1,Medium,Reopened,2024-09-22 16:08:00,32.1,,35-44
1005564,22-Jun-2024 11:04,15,1,103,3,Low,Resolved,2024-06-27 10:22:00,119.3,5.0,25-34
1009819,2024-05-13 05:26:00,18,2,105,5,Low,Resolved,2024-05-15 07:14:00,49.8,,65+
1011247,2024-01-10 04:32:00,10,3,105,1,Low,Resolved,2024-01-11 19:14:00,38.7,,25-34
1000470,2024-07-08 11:56:00,12,2,104,1,Low,Resolved,2024-07-09 18:02:00,30.1,,25-34
1009700,07-Dec-2024 00:57,12,2,101,1,Low,Resolved,2024-12-08 06:21:00,29.4,,35-44
1003430,2025-01-08 03:15:00,12,2,103,1,Low,Resolved,2025-01-09 07:21:00,28.1,5.0,25-34
1004706,2024-08-24 20:48:00,11,1,104,1,LOW,Resolved,2024-08-26 16:12:00,43.4,,25-34
1010280,24-May-2024 13:56,11,1,104,1,Medium,Resolved,2024-05-27 05:38:00,63.7,,18-24
1009099,2024-02-06 11:53:00,11,1,103,1,LOW,Reopened,2024-02-08 07:35:00,43.7,1.0,35-44
1005110,09-Oct-2024 03:24,12,1,103,1,Low,Resolved,2024-10-09 22:36:00,19.2,2.0,25-34
1007949,2024-01-13 04:54:00,11,5,100,1,Low,Resolved,2024-01-15 15:42:00,58.8,3.0,25-34
1000786,2025-01-29 02:50:00,17,1,104,2,Low,Resolved,2025-01-31 02:32:00,47.7,,35-44
1006216,2024-11-20 14:19:00,10,2,104,1,MEDIUM,Resolved,2024-11-21 23:13:00,32.9,1.0,18-24
1011379,2024-11-28 16:42:00,13,1,102,2,Medium,Open,,104.5,,35-44
1002377,2024-01-19 02:17:00,17,2,103,2,Medium,Resolved,2024-01-19 20:29:00,18.2,3.0,35-44
