basket_id,item
3201,Bread
3201,Eggs
3202,Bread
3202,Butter
3202,Coffee
3202,Eggs
3202,Milk
3202,Sugar
3202,Tea
3203,Baby Wipes
3203,Bananas
3203,Bread
3203,Butter
3203,Crisps
3203,Soft Drinks
3204,Bread
3204,Butter
3204,Crisps
3204,Pasta
3204,Soft Drinks
3204,Tea
3204,Tomato Sauce
3205,Baby Wipes
3205,Cheese
3205,Crisps
3205,Milk
3205,Nappies
3205,Pasta
3205,Soft Drinks
3205,Tomato Sauce
3206,Bread
3206,Butter
3206,Crisps
3206,Eggs
3206,Nappies
3206,Pasta
3206,Soft Drinks
3206,Tomato Sauce
3207,Baby Wipes
3207,Bread
3207,Butter
3207,Coffee
3207,Sugar
3208,Bananas
3208,Cheese
3208,Soft Drinks
3209,Baby Wipes
3209,Coffee
3209,Eggs
3209,Milk
3209,Nappies
3209,Soft Drinks
3209,Sugar
3209,Tea
3209,Tomato Sauce
3210,Bananas
3210,Bread
3210,Butter
3210,Coffee
3210,Crisps
3210,Eggs
3210,Soft Drinks
3210,Sugar
3211,Bananas
3211,Bread
3211,Butter
3211,Coffee
3211,Crisps
3211,Milk
3211,Soft Drinks
3212,Baby Wipes
3212,Coffee
3212,Eggs
3212,Nappies
3212,Pasta
3212,Sugar
3212,Tomato Sauce
3213,Baby Wipes
3213,Bread
3213,Butter
3213,Crisps
3213,Soft Drinks
3213,Sugar
3214,Crisps
3214,Eggs
3214,Pasta
3214,Soft Drinks
3214,Tomato Sauce
3215,Bread
3215,Butter
3215,Pasta
3215,Tomato Sauce
3216,Bananas
3216,Milk
3216,Pasta
3216,Tea
3217,Bread
3217,Butter
3217,Milk
3217,Tea
3218,Baby Wipes
3218,Butter
3218,Pasta
3218,Tomato Sauce
3219,Coffee
3219,Milk
3219,Nappies
3219,Pasta
3219,Sugar
3219,Tomato Sauce
3220,Bananas
3220,Crisps
3220,Milk
3220,Soft Drinks
3220,Sugar
3220,Tea
3220,Tomato Sauce
3221,Bananas
3221,Cheese
3221,Milk
3221,Pasta
3221,Sugar
3221,Tea
3221,Tomato Sauce
3222,Bread
3222,Crisps
3222,Eggs
3222,Milk
3223,Baby Wipes
3223,Bread
3223,Butter
3223,Nappies
3223,Tomato Sauce
3224,Baby Wipes
3224,Coffee
3224,Eggs
3224,Sugar
3225,Cheese
3225,Eggs
3225,Pasta
3225,Tomato Sauce
3226,Bananas
3226,Bread
3226,Coffee
3226,Sugar
3227,Baby Wipes
3227,Coffee
3227,Crisps
3227,Nappies
3227,Pasta
3227,Soft Drinks
3227,Sugar
3227,Tomato Sauce
3228,Baby Wipes
3228,Milk
3228,Nappies
3229,Baby Wipes
3229,Bananas
3229,Pasta
3229,Soft Drinks
3229,Sugar
3229,Tomato Sauce
3230,Bananas
3230,Crisps
3230,Milk
3230,Pasta
3230,Soft Drinks
3230,Sugar
3230,Tea
3230,Tomato Sauce
3231,Baby Wipes
3231,Bananas
3231,Cheese
3231,Nappies
3232,Crisps
3232,Milk
3232,Soft Drinks
3232,Sugar
3232,Tea
3233,Baby Wipes
3233,Cheese
3233,Coffee
3233,Nappies
3233,Sugar
3234,Baby Wipes
3234,Crisps
3234,Eggs
3234,Pasta
3234,Tea
3234,Tomato Sauce
3235,Baby Wipes
3235,Bread
3235,Butter
3235,Coffee
3235,Nappies
3235,Soft Drinks
3235,Sugar
3236,Cheese
3236,Crisps
3236,Eggs
3236,Soft Drinks
3236,Tomato Sauce
3237,Baby Wipes
3237,Crisps
3237,Milk
3237,Pasta
3237,Soft Drinks
3237,Tea
3237,Tomato Sauce
3238,Baby Wipes
3238,Cheese
3238,Crisps
3238,Nappies
3238,Soft Drinks
3239,Bananas
3239,Bread
3239,Butter
3239,Coffee
3239,Pasta
3239,Tea
3239,Tomato Sauce
3240,Bananas
3240,Butter
3240,Milk
3240,Tea
3241,Bread
3241,Cheese
3241,Coffee
3241,Crisps
3241,Soft Drinks
3242,Bananas
3242,Coffee
3242,Milk
3242,Pasta
3242,Soft Drinks
3242,Tea
3242,Tomato Sauce
3243,Bananas
3243,Coffee
3243,Eggs
3243,Milk
3243,Pasta
3243,Tea
3243,Tomato Sauce
3244,Butter
3244,Cheese
3244,Coffee
3244,Pasta
3244,Soft Drinks
3244,Tomato Sauce
3245,Butter
3245,Pasta
3245,Tomato Sauce
3246,Cheese
3246,Crisps
3246,Pasta
3246,Soft Drinks
3246,Sugar
3246,Tea
3246,Tomato Sauce
3247,Crisps
3247,Soft Drinks
3247,Tea
3248,Butter
3248,Cheese
3248,Crisps
3248,Milk
3248,Nappies
3248,Pasta
3248,Soft Drinks
3248,Tomato Sauce
3249,Bananas
3249,Tomato Sauce
3250,Bananas
3250,Crisps
3250,Pasta
3250,Soft Drinks
3250,Tomato Sauce
3251,Bananas
3251,Crisps
3251,Soft Drinks
3252,Bananas
3252,Crisps
3252,Eggs
3252,Milk
3252,Soft Drinks
3252,Tea
3253,Bananas
3253,Butter
3253,Cheese
3253,Coffee
3253,Milk
3253,Pasta
3253,Sugar
3254,Bread
3254,Butter
3254,Sugar
3255,Coffee
3255,Eggs
3255,Milk
3255,Tomato Sauce
3256,Baby Wipes
3256,Butter
3256,Cheese
3256,Coffee
3256,Nappies
3256,Sugar
3257,Baby Wipes
3257,Bananas
3257,Crisps
3257,Eggs
3257,Nappies
3257,Soft Drinks
3258,Baby Wipes
3258,Bananas
3258,Cheese
3258,Crisps
3258,Milk
3258,Tea
3259,Butter
3259,Cheese
3259,Crisps
3260,Crisps
3260,Milk
3260,Nappies
3260,Pasta
3260,Tea
3260,Tomato Sauce
3261,Coffee
3261,Crisps
3262,Baby Wipes
3262,Bananas
3262,Bread
3262,Butter
3262,Cheese
3262,Crisps
3263,Bread
3263,Butter
3263,Crisps
3264,Butter
3264,Sugar
3265,Bananas
3265,Tomato Sauce
3266,Bread
3266,Butter
3266,Cheese
3266,Coffee
3266,Eggs
3266,Milk
3266,Sugar
3266,Tea
3267,Baby Wipes
3267,Milk
3267,Nappies
3267,Pasta
3267,Tea
3267,Tomato Sauce
3268,Cheese
3268,Crisps
3268,Pasta
3268,Soft Drinks
3269,Baby Wipes
3269,Bananas
3269,Bread
3269,Butter
3269,Coffee
3269,Nappies
3269,Sugar
3269,Tea
3270,Bananas
3270,Bread
3270,Butter
3270,Coffee
3270,Soft Drinks
3270,Sugar
3271,Bananas
3271,Coffee
3271,Crisps
3271,Eggs
3271,Pasta
3271,Sugar
3271,Tea
3271,Tomato Sauce
3272,Baby Wipes
3272,Bread
3272,Butter
3272,Eggs
3272,Milk
3272,Sugar
3273,Crisps
3273,Milk
3273,Soft Drinks
3273,Sugar
3273,Tea
3274,Cheese
3274,Eggs
3275,Coffee
3275,Crisps
3275,Sugar
3276,Baby Wipes
3276,Coffee
3276,Milk
3276,Nappies
3276,Sugar
3276,Tomato Sauce
3277,Baby Wipes
3277,Bananas
3277,Nappies
3278,Crisps
3278,Pasta
3278,Soft Drinks
3278,Tea
3278,Tomato Sauce
3279,Eggs
3279,Milk
3279,Tea
3280,Cheese
3280,Eggs
3280,Milk
3281,Baby Wipes
3281,Bread
3281,Crisps
3281,Nappies
3281,Soft Drinks
3281,Sugar
3281,Tea
3282,Baby Wipes
3282,Nappies
3282,Tea
3283,Crisps
3283,Soft Drinks
3284,Coffee
3284,Sugar
3285,Baby Wipes
3285,Bread
3285,Butter
3285,Eggs
3285,Pasta
3285,Tea
3285,Tomato Sauce
3286,Butter
3286,Eggs
3287,Baby Wipes
3287,Bananas
3287,Cheese
3287,Crisps
3287,Nappies
3287,Soft Drinks
3287,Sugar
3288,Cheese
3288,Crisps
3288,Tomato Sauce
3289,Cheese
3289,Eggs
3289,Soft Drinks
3289,Tomato Sauce
3290,Baby Wipes
3290,Bananas
3290,Eggs
3290,Milk
3290,Nappies
3290,Pasta
3290,Tea
3290,Tomato Sauce
3291,Baby Wipes
3291,Bread
3291,Butter
3291,Coffee
3291,Sugar
3291,Tea
3292,Bananas
3292,Bread
3292,Butter
3292,Coffee
3292,Crisps
3292,Eggs
3292,Soft Drinks
3292,Tomato Sauce
3293,Baby Wipes
3293,Bananas
3293,Bread
3293,Butter
3293,Milk
3293,Nappies
3293,Tomato Sauce
3294,Baby Wipes
3294,Cheese
3294,Crisps
3294,Eggs
3294,Nappies
3294,Soft Drinks
3295,Bread
3295,Butter
3295,Pasta
3295,Tomato Sauce
3296,Baby Wipes
3296,Coffee
3296,Crisps
3296,Pasta
3296,Soft Drinks
3296,Sugar
3296,Tomato Sauce
3297,Bread
3297,Butter
3297,Milk
3297,Pasta
3297,Tea
3297,Tomato Sauce
3298,Bread
3298,Coffee
3298,Eggs
3298,Nappies
3298,Pasta
3298,Sugar
3298,Tomato Sauce
3299,Baby Wipes
3299,Coffee
3299,Crisps
3299,Nappies
3299,Soft Drinks
3299,Sugar
3300,Bread
3300,Milk
3300,Sugar
3301,Baby Wipes
3301,Butter
3301,Cheese
3301,Coffee
3301,Crisps
3301,Milk
3301,Soft Drinks
3301,Sugar
3301,Tea
3302,Bread
3302,Butter
3302,Cheese
3302,Coffee
3302,Eggs
3302,Pasta
3302,Sugar
3302,Tomato Sauce
3303,Baby Wipes
3303,Bread
3303,Butter
3303,Coffee
3303,Eggs
3303,Milk
3303,Nappies
3303,Sugar
3303,Tea
3304,Baby Wipes
3304,Cheese
3304,Eggs
3304,Milk
3304,Pasta
3304,Tea
3304,Tomato Sauce
3305,Baby Wipes
3305,Butter
3305,Coffee
3305,Crisps
3305,Pasta
3305,Soft Drinks
3305,Sugar
3305,Tomato Sauce
3306,Bread
3306,Butter
3306,Cheese
3306,Eggs
3306,Pasta
3306,Tomato Sauce
3307,Bananas
3307,Eggs
3307,Milk
3307,Tea
3308,Butter
3308,Crisps
3308,Tea
3309,Eggs
3309,Milk
3309,Nappies
3309,Pasta
3309,Tea
3309,Tomato Sauce
3310,Baby Wipes
3310,Butter
3310,Milk
3310,Nappies
3310,Tea
3311,Bananas
3311,Bread
3311,Eggs
3311,Nappies
3311,Sugar
3312,Bread
3312,Butter
3312,Coffee
3312,Nappies
3312,Pasta
3312,Tomato Sauce
3313,Baby Wipes
3313,Cheese
3314,Pasta
3314,Tea
3314,Tomato Sauce
3315,Baby Wipes
3315,Bread
3315,Butter
3315,Eggs
3315,Milk
3315,Nappies
3315,Soft Drinks
3315,Tea
3316,Baby Wipes
3316,Cheese
3317,Bread
3317,Sugar
3318,Baby Wipes
3318,Cheese
3318,Coffee
3318,Nappies
3318,Pasta
3318,Sugar
3318,Tomato Sauce
3319,Milk
3319,Pasta
3319,Soft Drinks
3319,Tea
3320,Eggs
3320,Pasta
3320,Tea
3320,Tomato Sauce
3321,Baby Wipes
3321,Coffee
3321,Nappies
3322,Bananas
3322,Bread
3322,Cheese
3322,Crisps
3322,Eggs
3322,Milk
3322,Soft Drinks
3323,Butter
3323,Coffee
3323,Sugar
3324,Soft Drinks
3324,Tomato Sauce
3325,Cheese
3325,Coffee
3325,Milk
3325,Pasta
3325,Soft Drinks
3325,Sugar
3325,Tea
3325,Tomato Sauce
3326,Baby Wipes
3326,Bananas
3326,Nappies
3327,Baby Wipes
3327,Bananas
3327,Nappies
3327,Pasta
3327,Tea
3327,Tomato Sauce
3328,Baby Wipes
3328,Bread
3328,Butter
3328,Cheese
3328,Crisps
3328,Sugar
3328,Tea
3329,Bananas
3329,Bread
3329,Butter
3329,Crisps
3330,Baby Wipes
3330,Bananas
3330,Bread
3330,Butter
3330,Eggs
3330,Nappies
3330,Sugar
3331,Baby Wipes
3331,Bread
3331,Cheese
3331,Soft Drinks
3331,Sugar
3331,Tomato Sauce
3332,Baby Wipes
3332,Crisps
3332,Soft Drinks
3333,Baby Wipes
3333,Butter
3333,Crisps
3333,Eggs
3333,Nappies
3334,Baby Wipes
3334,Bread
3334,Butter
3334,Cheese
3334,Crisps
3334,Milk
3334,Tea
3335,Baby Wipes
3335,Bread
3335,Crisps
3335,Soft Drinks
3335,Tomato Sauce
3336,Bread
3336,Crisps
3336,Pasta
3336,Soft Drinks
3337,Butter
3337,Tomato Sauce
3338,Baby Wipes
3338,Coffee
3338,Crisps
3338,Milk
3338,Nappies
3338,Pasta
3338,Soft Drinks
3338,Tomato Sauce
3339,Bananas
3339,Cheese
3339,Coffee
3339,Milk
3339,Nappies
3339,Sugar
3339,Tea
3340,Coffee
3340,Crisps
3340,Milk
3340,Pasta
3340,Tea
3340,Tomato Sauce
3341,Baby Wipes
3341,Crisps
3341,Nappies
3341,Sugar
3342,Bread
3342,Butter
3342,Eggs
3342,Soft Drinks
3343,Baby Wipes
3343,Coffee
3343,Crisps
3343,Eggs
3343,Nappies
3343,Soft Drinks
3343,Sugar
3344,Baby Wipes
3344,Crisps
3344,Nappies
3345,Bread
3345,Butter
3345,Cheese
3345,Coffee
3345,Milk
3345,Pasta
3345,Tea
3345,Tomato Sauce
3346,Baby Wipes
3346,Bananas
3346,Cheese
3346,Coffee
3346,Sugar
3347,Baby Wipes
3347,Bread
3347,Butter
3347,Nappies
3347,Pasta
3347,Tomato Sauce
3348,Baby Wipes
3348,Cheese
3348,Nappies
3348,Soft Drinks
3348,Tomato Sauce
3349,Coffee
3349,Crisps
3350,Bread
3350,Butter
3350,Crisps
3350,Pasta
3351,Bread
3351,Coffee
3351,Sugar
3352,Baby Wipes
3352,Crisps
3352,Milk
3352,Nappies
3352,Sugar
3352,Tomato Sauce
3353,Baby Wipes
3353,Bread
3353,Butter
3353,Cheese
3353,Coffee
3353,Nappies
3354,Bananas
3354,Bread
3354,Butter
3354,Crisps
3354,Soft Drinks
3354,Tea
3355,Baby Wipes
3355,Cheese
3355,Coffee
3355,Eggs
3355,Milk
3355,Nappies
3355,Sugar
3356,Baby Wipes
3356,Bananas
3356,Bread
3356,Butter
3356,Cheese
3356,Milk
3356,Nappies
3357,Baby Wipes
3357,Cheese
3357,Nappies
3358,Butter
3358,Crisps
3358,Soft Drinks
3359,Cheese
3359,Coffee
3359,Crisps
3359,Milk
3359,Pasta
3359,Soft Drinks
3359,Sugar
3359,Tea
3359,Tomato Sauce
3360,Coffee
3360,Eggs
3360,Milk
3360,Pasta
3360,Sugar
3360,Tea
3360,Tomato Sauce
3361,Baby Wipes
3361,Bread
3361,Butter
3361,Coffee
3361,Eggs
3361,Nappies
3362,Bananas
3362,Coffee
3362,Milk
3362,Sugar
3362,Tomato Sauce
3363,Coffee
3363,Eggs
3363,Pasta
3363,Sugar
3363,Tomato Sauce
3364,Baby Wipes
3364,Bread
3364,Butter
3364,Eggs
3364,Nappies
3364,Pasta
3364,Tomato Sauce
3365,Cheese
3365,Coffee
3365,Eggs
3365,Milk
3365,Soft Drinks
3365,Sugar
3366,Bread
3366,Butter
3366,Coffee
3366,Sugar
3367,Baby Wipes
3367,Cheese
3367,Coffee
3367,Crisps
3367,Milk
3367,Nappies
3367,Soft Drinks
3367,Sugar
3367,Tea
3368,Coffee
3368,Pasta
3368,Tomato Sauce
3369,Bananas
3369,Milk
3369,Pasta
3369,Tea
3369,Tomato Sauce
3370,Coffee
3370,Crisps
3370,Milk
3370,Tea
3371,Bread
3371,Butter
3371,Coffee
3371,Pasta
3371,Sugar
3371,Tomato Sauce
3372,Bananas
3372,Bread
3372,Butter
3372,Nappies
3372,Soft Drinks
3372,Sugar
3372,Tomato Sauce
3373,Baby Wipes
3373,Butter
3373,Coffee
3373,Milk
3373,Sugar
3374,Bananas
3374,Coffee
3374,Crisps
3374,Pasta
3374,Sugar
3374,Tomato Sauce
3375,Bread
3375,Butter
3375,Eggs
3375,Tea
3376,Cheese
3376,Nappies
3376,Pasta
3376,Tomato Sauce
3377,Cheese
3377,Sugar
3377,Tomato Sauce
3378,Cheese
3378,Crisps
3378,Milk
3378,Soft Drinks
3378,Tea
3379,Bananas
3379,Bread
3379,Butter
3379,Coffee
3379,Crisps
3379,Soft Drinks
3379,Sugar
3379,Tomato Sauce
3380,Bread
3380,Milk
3380,Tea
3381,Butter
3381,Crisps
3381,Tomato Sauce
3382,Bread
3382,Butter
3382,Milk
3382,Soft Drinks
3383,Baby Wipes
3383,Eggs
3383,Milk
3383,Nappies
3383,Pasta
3383,Tea
3383,Tomato Sauce
3384,Crisps
3384,Eggs
3385,Bread
3385,Nappies
3386,Bread
3386,Coffee
3386,Pasta
3386,Sugar
3386,Tomato Sauce
3387,Bread
3387,Butter
3387,Pasta
3387,Tomato Sauce
3388,Bananas
3388,Bread
3388,Butter
3388,Crisps
3388,Milk
3388,Soft Drinks
3389,Baby Wipes
3389,Butter
3389,Eggs
3390,Pasta
3390,Sugar
3391,Baby Wipes
3391,Bananas
3391,Nappies
3391,Pasta
3391,Tomato Sauce
3392,Butter
3392,Crisps
3392,Soft Drinks
3393,Baby Wipes
3393,Bananas
3393,Bread
3393,Butter
3393,Coffee
3393,Nappies
3393,Sugar
3394,Baby Wipes
3394,Butter
3394,Pasta
3394,Tomato Sauce
3395,Coffee
3395,Crisps
3395,Eggs
3395,Milk
3395,Pasta
3395,Soft Drinks
3395,Tomato Sauce
3396,Bananas
3396,Bread
3396,Butter
3396,Cheese
3396,Coffee
3396,Sugar
3396,Tea
3397,Bread
3397,Butter
3397,Cheese
3397,Milk
3397,Tea
3398,Baby Wipes
3398,Crisps
3398,Eggs
3398,Nappies
3399,Bread
3399,Butter
3399,Cheese
3399,Coffee
3399,Eggs
3399,Milk
3399,Sugar
3399,Tea
3400,Baby Wipes
3400,Bread
3400,Butter
3400,Cheese
3400,Nappies
3401,Baby Wipes
3401,Butter
3401,Crisps
3401,Nappies
3401,Pasta
3402,Baby Wipes
3402,Bread
3402,Butter
3402,Crisps
3402,Eggs
3402,Nappies
3402,Pasta
3402,Soft Drinks
3402,Tomato Sauce
3403,Butter
3403,Cheese
3403,Coffee
3403,Eggs
3403,Sugar
3404,Baby Wipes
3404,Cheese
3404,Eggs
3404,Soft Drinks
3405,Baby Wipes
3405,Coffee
3405,Eggs
3405,Milk
3405,Pasta
3405,Tea
3405,Tomato Sauce
3406,Baby Wipes
3406,Bananas
3406,Bread
3406,Milk
3406,Tea
3406,Tomato Sauce
3407,Butter
3407,Eggs
3408,Bread
3408,Milk
3409,Baby Wipes
3409,Butter
3409,Milk
3409,Nappies
3409,Pasta
3409,Tomato Sauce
3410,Baby Wipes
3410,Bread
3410,Coffee
3410,Soft Drinks
3410,Sugar
3410,Tea
3410,Tomato Sauce
3411,Bananas
3411,Coffee
3411,Sugar
3412,Butter
3412,Coffee
3412,Pasta
3412,Soft Drinks
3412,Sugar
3413,Pasta
3413,Tomato Sauce
3414,Bread
3414,Butter
3414,Cheese
3414,Coffee
3414,Eggs
3414,Pasta
3415,Baby Wipes
3415,Bananas
3415,Nappies
3416,Bread
3416,Butter
3416,Crisps
3416,Milk
3416,Tea
3416,Tomato Sauce
3417,Baby Wipes
3417,Bread
3417,Cheese
3417,Sugar
3417,Tomato Sauce
3418,Baby Wipes
3418,Bread
3418,Butter
3418,Cheese
3418,Crisps
3418,Nappies
3418,Tomato Sauce
3419,Bananas
3419,Bread
3419,Butter
3419,Milk
3420,Cheese
3420,Crisps
3420,Milk
3420,Soft Drinks
3421,Bread
3421,Butter
3421,Coffee
3421,Tomato Sauce
3422,Cheese
3422,Coffee
3422,Tea
3423,Baby Wipes
3423,Coffee
3423,Milk
3423,Sugar
3423,Tea
3424,Bread
3424,Butter
3424,Cheese
3424,Soft Drinks
3425,Bananas
3425,Crisps
3425,Eggs
3425,Tea
3426,Bread
3426,Butter
3426,Crisps
3426,Soft Drinks
3427,Butter
3427,Eggs
3427,Pasta
3427,Tomato Sauce
3428,Baby Wipes
3428,Bananas
3428,Butter
3428,Coffee
3428,Nappies
3428,Sugar
3429,Bread
3429,Butter
3429,Crisps
3429,Eggs
3429,Nappies
3429,Soft Drinks
3429,Sugar
3430,Coffee
3430,Pasta
3430,Sugar
3430,Tomato Sauce
3431,Baby Wipes
3431,Bananas
3431,Butter
3431,Cheese
3431,Coffee
3431,Nappies
3431,Soft Drinks
3431,Sugar
3432,Baby Wipes
3432,Coffee
3432,Nappies
3432,Sugar
3433,Baby Wipes
3433,Nappies
3433,Pasta
3433,Sugar
3433,Tomato Sauce
3434,Bananas
3434,Coffee
3434,Nappies
3434,Sugar
3435,Crisps
3435,Eggs
3435,Milk
3435,Pasta
3435,Soft Drinks
3435,Tomato Sauce
3436,Baby Wipes
3436,Nappies
3436,Pasta
3436,Tomato Sauce
3437,Bananas
3437,Bread
3437,Butter
3437,Cheese
3437,Coffee
3437,Sugar
3438,Bread
3438,Coffee
3438,Pasta
3438,Sugar
3438,Tomato Sauce
3439,Baby Wipes
3439,Bananas
3439,Crisps
3439,Eggs
3439,Milk
3439,Pasta
3439,Tomato Sauce
3440,Baby Wipes
3440,Crisps
3440,Milk
3441,Bananas
3441,Eggs
3442,Cheese
3442,Crisps
3442,Milk
3442,Soft Drinks
3442,Tea
3443,Baby Wipes
3443,Crisps
3443,Eggs
3443,Nappies
3443,Pasta
3443,Sugar
3443,Tea
3443,Tomato Sauce
3444,Bananas
3444,Crisps
3444,Tomato Sauce
3445,Bread
3445,Butter
3445,Cheese
3445,Eggs
3445,Milk
3445,Nappies
3446,Bread
3446,Eggs
3447,Bananas
3447,Coffee
3447,Eggs
3447,Tomato Sauce
3448,Bananas
3448,Crisps
3448,Eggs
3448,Milk
3448,Pasta
3448,Soft Drinks
3448,Tomato Sauce
3449,Baby Wipes
3449,Crisps
3449,Milk
3449,Nappies
3449,Pasta
3449,Soft Drinks
3449,Tomato Sauce
3450,Bread
3450,Butter
3450,Milk
3450,Pasta
3450,Sugar
3450,Tea
3450,Tomato Sauce
3451,Cheese
3451,Coffee
3451,Eggs
3451,Milk
3451,Pasta
3451,Sugar
3451,Tomato Sauce
3452,Bananas
3452,Bread
3452,Butter
3452,Coffee
3452,Eggs
3452,Milk
3452,Sugar
3453,Coffee
3453,Crisps
3453,Eggs
3453,Pasta
3453,Soft Drinks
3453,Sugar
3453,Tea
3453,Tomato Sauce
3454,Baby Wipes
3454,Bananas
3454,Coffee
3454,Crisps
3454,Milk
3454,Nappies
3454,Tea
3455,Bread
3455,Butter
3455,Cheese
3455,Milk
3455,Pasta
3455,Tomato Sauce
3456,Baby Wipes
3456,Cheese
3456,Coffee
3456,Crisps
3456,Eggs
3456,Soft Drinks
3456,Sugar
3456,Tomato Sauce
3457,Baby Wipes
3457,Bananas
3457,Bread
3457,Butter
3457,Nappies
3458,Bread
3458,Butter
3458,Cheese
3458,Soft Drinks
3459,Baby Wipes
3459,Butter
3459,Coffee
3459,Milk
3459,Nappies
3459,Sugar
3459,Tea
3460,Baby Wipes
3460,Bananas
3460,Cheese
3460,Milk
3460,Nappies
3460,Tomato Sauce
3461,Bread
3461,Butter
3461,Coffee
3461,Eggs
3461,Sugar
3462,Bread
3462,Butter
3462,Milk
3462,Pasta
3462,Tomato Sauce
3463,Bread
3463,Butter
3463,Coffee
3463,Sugar
3464,Milk
3464,Pasta
3464,Tea
3464,Tomato Sauce
3465,Baby Wipes
3465,Bread
3465,Butter
3465,Milk
3465,Nappies
3465,Pasta
3466,Bread
3466,Butter
3466,Cheese
3466,Crisps
3466,Eggs
3466,Milk
3466,Sugar
3467,Bread
3467,Butter
3467,Nappies
3467,Soft Drinks
3467,Sugar
3468,Bread
3468,Butter
3468,Crisps
3468,Eggs
3468,Milk
3468,Soft Drinks
3469,Baby Wipes
3469,Coffee
3469,Crisps
3469,Nappies
3469,Soft Drinks
3469,Sugar
3469,Tea
3470,Bananas
3470,Butter
3470,Eggs
3470,Pasta
3470,Soft Drinks
3471,Baby Wipes
3471,Bread
3471,Butter
3471,Coffee
3471,Eggs
3471,Milk
3471,Nappies
3472,Baby Wipes
3472,Butter
3472,Pasta
3472,Sugar
3472,Tomato Sauce
3473,Baby Wipes
3473,Bananas
3473,Nappies
3474,Baby Wipes
3474,Nappies
3474,Sugar
3475,Bread
3475,Butter
3475,Coffee
3475,Milk
3475,Sugar
3476,Bananas
3476,Coffee
3476,Milk
3476,Tea
3477,Baby Wipes
3477,Milk
3478,Bananas
3478,Bread
3478,Butter
3478,Cheese
3478,Sugar
3478,Tea
3479,Bread
3479,Coffee
3479,Eggs
3479,Pasta
3479,Sugar
3479,Tomato Sauce
3480,Bananas
3480,Bread
3480,Butter
3480,Coffee
3480,Eggs
3480,Sugar
3481,Bananas
3481,Crisps
3481,Milk
3481,Soft Drinks
3482,Baby Wipes
3482,Butter
3482,Crisps
3482,Soft Drinks
3483,Bananas
3483,Coffee
3483,Pasta
3483,Sugar
3483,Tomato Sauce
3484,Crisps
3484,Eggs
3485,Bread
3485,Butter
3485,Cheese
3485,Coffee
3485,Nappies
3485,Sugar
3486,Butter
3486,Eggs
3487,Butter
3487,Cheese
3487,Crisps
3487,Eggs
3487,Milk
3487,Pasta
3487,Tea
3488,Butter
3488,Cheese
3488,Coffee
3488,Milk
3488,Soft Drinks
3488,Tea
3489,Baby Wipes
3489,Bananas
3489,Bread
3489,Crisps
3489,Milk
3489,Nappies
3489,Soft Drinks
3490,Milk
3490,Sugar
3491,Baby Wipes
3491,Nappies
3491,Pasta
3491,Tomato Sauce
3492,Baby Wipes
3492,Bananas
3492,Cheese
3492,Coffee
3492,Crisps
3492,Nappies
3492,Sugar
3493,Bread
3493,Butter
3493,Pasta
3494,Bananas
3494,Cheese
3495,Bananas
3495,Bread
3495,Butter
3495,Crisps
3495,Nappies
3496,Coffee
3496,Milk
3497,Baby Wipes
3497,Milk
3497,Nappies
3497,Pasta
3497,Sugar
3497,Tea
3497,Tomato Sauce
3498,Cheese
3498,Pasta
3498,Tomato Sauce
3499,Baby Wipes
3499,Nappies
3499,Pasta
3499,Tomato Sauce
3500,Coffee
3500,Crisps
3500,Milk
3500,Nappies
3500,Pasta
3500,Tea
3500,Tomato Sauce
3501,Butter
3501,Crisps
3501,Nappies
3501,Pasta
3501,Tomato Sauce
3502,Bananas
3502,Coffee
3502,Tomato Sauce
3503,Baby Wipes
3503,Bread
3503,Butter
3503,Cheese
3503,Crisps
3503,Pasta
3503,Tomato Sauce
3504,Baby Wipes
3504,Butter
3504,Cheese
3504,Nappies
3504,Pasta
3504,Soft Drinks
3504,Tea
3504,Tomato Sauce
3505,Baby Wipes
3505,Cheese
3505,Crisps
3505,Eggs
3505,Nappies
3505,Soft Drinks
3505,Sugar
3506,Bread
3506,Butter
3506,Cheese
3507,Crisps
3507,Tea
3508,Bananas
3508,Cheese
3508,Coffee
3508,Sugar
3509,Butter
3509,Milk
3509,Sugar
3509,Tea
3510,Eggs
3510,Tea
3511,Crisps
3511,Milk
3511,Pasta
3511,Soft Drinks
3511,Sugar
3511,Tea
3511,Tomato Sauce
3512,Cheese
3512,Milk
3513,Pasta
3513,Sugar
3513,Tomato Sauce
3514,Bread
3514,Butter
3514,Crisps
3514,Nappies
3514,Soft Drinks
3514,Sugar
3515,Coffee
3515,Crisps
3515,Eggs
3515,Soft Drinks
3515,Sugar
3515,Tomato Sauce
3516,Baby Wipes
3516,Milk
3516,Tomato Sauce
3517,Bread
3517,Eggs
3518,Baby Wipes
3518,Bread
3518,Butter
3518,Eggs
3518,Pasta
3518,Tomato Sauce
3519,Baby Wipes
3519,Cheese
3519,Crisps
3519,Eggs
3519,Nappies
3519,Pasta
3519,Soft Drinks
3520,Bananas
3520,Cheese
3520,Coffee
3520,Milk
3520,Sugar
3521,Baby Wipes
3521,Cheese
3521,Coffee
3521,Soft Drinks
3521,Sugar
3522,Bread
3522,Butter
3522,Cheese
3523,Baby Wipes
3523,Bananas
3523,Butter
3523,Coffee
3523,Eggs
3523,Sugar
3524,Baby Wipes
3524,Bananas
3524,Eggs
3524,Milk
3524,Nappies
3524,Tea
3524,Tomato Sauce
3525,Bread
3525,Butter
3525,Cheese
